gene	report_path	source_image	copied_image	copied	reason
EXD2	detail/chromatin/EXD2/EXD2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/EXD2/EXD2-PAE.png	docs/assets/report-images/EXD2/EXD2-PAE.png	True	copied_or_reused
EXD2	detail/chromatin/EXD2/EXD2-evaluation.md	../assets/report-images/EXD2/EXD2-PAE.png		False	source_not_found
EXD2	detail/chromatin/EXD2/EXD2-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/EXD2/EXD2-PAE.png	docs/assets/report-images/EXD2/EXD2-PAE.png	True	copied_or_reused
EXD2	detail/chromatin/EXD2/EXD2-evaluation.md	../assets/report-images/EXD2/EXD2-PAE.png		False	source_not_found
FAM131A	detail/chromatin/FAM131A/FAM131A-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/FAM131A/IF_images/A-431_1.jpg	docs/assets/report-images/FAM131A/A-431_1.jpg	True	copied_or_reused
FAM131A	detail/chromatin/FAM131A/FAM131A-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/FAM131A/IF_images/U-251MG_1.jpg	docs/assets/report-images/FAM131A/U-251MG_1.jpg	True	copied_or_reused
FAM131A	detail/chromatin/FAM131A/FAM131A-evaluation.md	../assets/report-images/FAM131A/A-431_1.jpg		False	source_not_found
FAM131A	detail/chromatin/FAM131A/FAM131A-evaluation.md	../assets/report-images/FAM131A/U-251MG_1.jpg		False	source_not_found
FAM131A	detail/chromatin/FAM131A/FAM131A-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/FAM131A/FAM131A-PAE.png	docs/assets/report-images/FAM131A/FAM131A-PAE.png	True	copied_or_reused
FAM131A	detail/chromatin/FAM131A/FAM131A-evaluation.md	../assets/report-images/FAM131A/FAM131A-PAE.png		False	source_not_found
FAM131A	detail/chromatin/FAM131A/FAM131A-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/FAM131A/FAM131A-PAE.png	docs/assets/report-images/FAM131A/FAM131A-PAE.png	True	copied_or_reused
FAM131A	detail/chromatin/FAM131A/FAM131A-evaluation.md	../assets/report-images/FAM131A/FAM131A-PAE.png		False	source_not_found
FBXO18	detail/chromatin/FBXO18/FBXO18-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/FBXO18/FBXO18-PAE.png	docs/assets/report-images/FBXO18/FBXO18-PAE.png	True	copied_or_reused
FBXO18	detail/chromatin/FBXO18/FBXO18-evaluation.md	../assets/report-images/FBXO18/FBXO18-PAE.png		False	source_not_found
FBXO18	detail/chromatin/FBXO18/FBXO18-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/FBXO18/FBXO18-PAE.png	docs/assets/report-images/FBXO18/FBXO18-PAE.png	True	copied_or_reused
FBXO18	detail/chromatin/FBXO18/FBXO18-evaluation.md	../assets/report-images/FBXO18/FBXO18-PAE.png		False	source_not_found
GINS4	detail/chromatin/GINS4/GINS4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/GINS4/IF_images/GINS4_IF_red_green.jpg	docs/assets/report-images/GINS4/GINS4_IF_red_green.jpg	True	copied_or_reused
GINS4	detail/chromatin/GINS4/GINS4-evaluation.md	../assets/report-images/GINS4/GINS4_IF_red_green.jpg		False	source_not_found
GINS4	detail/chromatin/GINS4/GINS4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/GINS4/GINS4-PAE.png	docs/assets/report-images/GINS4/GINS4-PAE.png	True	copied_or_reused
GINS4	detail/chromatin/GINS4/GINS4-evaluation.md	../assets/report-images/GINS4/GINS4-PAE.png		False	source_not_found
GINS4	detail/chromatin/GINS4/GINS4-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/GINS4/GINS4-PAE.png	docs/assets/report-images/GINS4/GINS4-PAE.png	True	copied_or_reused
GINS4	detail/chromatin/GINS4/GINS4-evaluation.md	../assets/report-images/GINS4/GINS4-PAE.png		False	source_not_found
HP1BP3	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/HP1BP3/IF_images/856_D6_1_red_green.jpg	docs/assets/report-images/HP1BP3/856_D6_1_red_green.jpg	True	copied_or_reused
HP1BP3	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/HP1BP3/IF_images/877_F1_5_red_green.jpg	docs/assets/report-images/HP1BP3/877_F1_5_red_green.jpg	True	copied_or_reused
HP1BP3	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	../assets/report-images/HP1BP3/856_D6_1_red_green.jpg		False	source_not_found
HP1BP3	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	../assets/report-images/HP1BP3/877_F1_5_red_green.jpg		False	source_not_found
HP1BP3	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/HP1BP3/HP1BP3-PAE.png	docs/assets/report-images/HP1BP3/HP1BP3-PAE.png	True	copied_or_reused
HP1BP3	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	../assets/report-images/HP1BP3/HP1BP3-PAE.png		False	source_not_found
HP1BP3	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/HP1BP3/HP1BP3-PAE.png	docs/assets/report-images/HP1BP3/HP1BP3-PAE.png	True	copied_or_reused
HP1BP3	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	../assets/report-images/HP1BP3/HP1BP3-PAE.png		False	source_not_found
HP1BP3	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/HP1BP3/HP1BP3-PAE.png	docs/assets/report-images/HP1BP3/HP1BP3-PAE.png	True	copied_or_reused
HP1BP3	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	../assets/report-images/HP1BP3/HP1BP3-PAE.png		False	source_not_found
IHO1	detail/chromatin/IHO1/IHO1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/IHO1/IF_images/BJ-Human-fibroblast_1.jpg	docs/assets/report-images/IHO1/BJ-Human-fibroblast_1.jpg	True	copied_or_reused
IHO1	detail/chromatin/IHO1/IHO1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/IHO1/IF_images/SiHa_1.jpg	docs/assets/report-images/IHO1/SiHa_1.jpg	True	copied_or_reused
IHO1	detail/chromatin/IHO1/IHO1-evaluation.md	../assets/report-images/IHO1/BJ-Human-fibroblast_1.jpg		False	source_not_found
IHO1	detail/chromatin/IHO1/IHO1-evaluation.md	../assets/report-images/IHO1/SiHa_1.jpg		False	source_not_found
IHO1	detail/chromatin/IHO1/IHO1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/IHO1/IHO1-PAE.png	docs/assets/report-images/IHO1/IHO1-PAE.png	True	copied_or_reused
IHO1	detail/chromatin/IHO1/IHO1-evaluation.md	../assets/report-images/IHO1/IHO1-PAE.png		False	source_not_found
IHO1	detail/chromatin/IHO1/IHO1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/IHO1/IHO1-PAE.png	docs/assets/report-images/IHO1/IHO1-PAE.png	True	copied_or_reused
IHO1	detail/chromatin/IHO1/IHO1-evaluation.md	../assets/report-images/IHO1/IHO1-PAE.png		False	source_not_found
IHO1	detail/chromatin/IHO1/IHO1-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/IHO1/IHO1-PAE.png	docs/assets/report-images/IHO1/IHO1-PAE.png	True	copied_or_reused
IHO1	detail/chromatin/IHO1/IHO1-evaluation.md	../assets/report-images/IHO1/IHO1-PAE.png		False	source_not_found
JADE1	detail/chromatin/JADE1/JADE1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/JADE1/IF_images/HeLa_1.jpg	docs/assets/report-images/JADE1/HeLa_1.jpg	True	copied_or_reused
JADE1	detail/chromatin/JADE1/JADE1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/JADE1/IF_images/U2OS_1.jpg	docs/assets/report-images/JADE1/U2OS_1.jpg	True	copied_or_reused
JADE1	detail/chromatin/JADE1/JADE1-evaluation.md	../assets/report-images/JADE1/HeLa_1.jpg		False	source_not_found
JADE1	detail/chromatin/JADE1/JADE1-evaluation.md	../assets/report-images/JADE1/U2OS_1.jpg		False	source_not_found
JADE1	detail/chromatin/JADE1/JADE1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/JADE1/JADE1-PAE.png	docs/assets/report-images/JADE1/JADE1-PAE.png	True	copied_or_reused
JADE1	detail/chromatin/JADE1/JADE1-evaluation.md	../assets/report-images/JADE1/JADE1-PAE.png		False	source_not_found
JADE1	detail/chromatin/JADE1/JADE1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/JADE1/JADE1-PAE.png	docs/assets/report-images/JADE1/JADE1-PAE.png	True	copied_or_reused
JADE1	detail/chromatin/JADE1/JADE1-evaluation.md	../assets/report-images/JADE1/JADE1-PAE.png		False	source_not_found
JADE1	detail/chromatin/JADE1/JADE1-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/JADE1/JADE1-PAE.png	docs/assets/report-images/JADE1/JADE1-PAE.png	True	copied_or_reused
JADE1	detail/chromatin/JADE1/JADE1-evaluation.md	../assets/report-images/JADE1/JADE1-PAE.png		False	source_not_found
LRWD1	detail/chromatin/LRWD1/LRWD1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/LRWD1/IF_images/A-431_1.jpg	docs/assets/report-images/LRWD1/A-431_1.jpg	True	copied_or_reused
LRWD1	detail/chromatin/LRWD1/LRWD1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/LRWD1/IF_images/U-251MG_1.jpg	docs/assets/report-images/LRWD1/U-251MG_1.jpg	True	copied_or_reused
LRWD1	detail/chromatin/LRWD1/LRWD1-evaluation.md	../assets/report-images/LRWD1/A-431_1.jpg		False	source_not_found
LRWD1	detail/chromatin/LRWD1/LRWD1-evaluation.md	../assets/report-images/LRWD1/U-251MG_1.jpg		False	source_not_found
LRWD1	detail/chromatin/LRWD1/LRWD1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/LRWD1/LRWD1-PAE.png	docs/assets/report-images/LRWD1/LRWD1-PAE.png	True	copied_or_reused
LRWD1	detail/chromatin/LRWD1/LRWD1-evaluation.md	../assets/report-images/LRWD1/LRWD1-PAE.png		False	source_not_found
LRWD1	detail/chromatin/LRWD1/LRWD1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/LRWD1/LRWD1-PAE.png	docs/assets/report-images/LRWD1/LRWD1-PAE.png	True	copied_or_reused
LRWD1	detail/chromatin/LRWD1/LRWD1-evaluation.md	../assets/report-images/LRWD1/LRWD1-PAE.png		False	source_not_found
LRWD1	detail/chromatin/LRWD1/LRWD1-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/LRWD1/LRWD1-PAE.png	docs/assets/report-images/LRWD1/LRWD1-PAE.png	True	copied_or_reused
LRWD1	detail/chromatin/LRWD1/LRWD1-evaluation.md	../assets/report-images/LRWD1/LRWD1-PAE.png		False	source_not_found
MACROH2A2	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MACROH2A2/IF_images/A-431_1.jpg	docs/assets/report-images/MACROH2A2/A-431_1.jpg	True	copied_or_reused
MACROH2A2	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MACROH2A2/IF_images/U-251MG_1.jpg	docs/assets/report-images/MACROH2A2/U-251MG_1.jpg	True	copied_or_reused
MACROH2A2	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	../assets/report-images/MACROH2A2/A-431_1.jpg		False	source_not_found
MACROH2A2	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	../assets/report-images/MACROH2A2/U-251MG_1.jpg		False	source_not_found
MACROH2A2	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MACROH2A2/MACROH2A2-PAE.png	docs/assets/report-images/MACROH2A2/MACROH2A2-PAE.png	True	copied_or_reused
MACROH2A2	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	../assets/report-images/MACROH2A2/MACROH2A2-PAE.png		False	source_not_found
MACROH2A2	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MACROH2A2/MACROH2A2-PAE.png	docs/assets/report-images/MACROH2A2/MACROH2A2-PAE.png	True	copied_or_reused
MACROH2A2	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	../assets/report-images/MACROH2A2/MACROH2A2-PAE.png		False	source_not_found
MACROH2A2	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/MACROH2A2/MACROH2A2-PAE.png	docs/assets/report-images/MACROH2A2/MACROH2A2-PAE.png	True	copied_or_reused
MACROH2A2	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	../assets/report-images/MACROH2A2/MACROH2A2-PAE.png		False	source_not_found
MPHOSPH8	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MPHOSPH8/IF_images/A-431_1.jpg	docs/assets/report-images/MPHOSPH8/A-431_1.jpg	True	copied_or_reused
MPHOSPH8	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MPHOSPH8/IF_images/U-251MG_1.jpg	docs/assets/report-images/MPHOSPH8/U-251MG_1.jpg	True	copied_or_reused
MPHOSPH8	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	../assets/report-images/MPHOSPH8/A-431_1.jpg		False	source_not_found
MPHOSPH8	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	../assets/report-images/MPHOSPH8/U-251MG_1.jpg		False	source_not_found
MPHOSPH8	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MPHOSPH8/MPHOSPH8-PAE.png	docs/assets/report-images/MPHOSPH8/MPHOSPH8-PAE.png	True	copied_or_reused
MPHOSPH8	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	../assets/report-images/MPHOSPH8/MPHOSPH8-PAE.png		False	source_not_found
MPHOSPH8	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MPHOSPH8/MPHOSPH8-PAE.png	docs/assets/report-images/MPHOSPH8/MPHOSPH8-PAE.png	True	copied_or_reused
MPHOSPH8	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	../assets/report-images/MPHOSPH8/MPHOSPH8-PAE.png		False	source_not_found
MPHOSPH8	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/MPHOSPH8/MPHOSPH8-PAE.png	docs/assets/report-images/MPHOSPH8/MPHOSPH8-PAE.png	True	copied_or_reused
MPHOSPH8	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	../assets/report-images/MPHOSPH8/MPHOSPH8-PAE.png		False	source_not_found
NAP1L1	detail/chromatin/NAP1L1/NAP1L1-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NAP1L1/NAP1L1-PAE.png	docs/assets/report-images/NAP1L1/NAP1L1-PAE.png	True	copied_or_reused
NAP1L1	detail/chromatin/NAP1L1/NAP1L1-evaluation.md	../assets/report-images/NAP1L1/NAP1L1-PAE.png		False	source_not_found
NAP1L2	detail/chromatin/NAP1L2/NAP1L2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NAP1L2/IF_images/NAP1L2_IF_blue_red_green.jpg	docs/assets/report-images/NAP1L2/NAP1L2_IF_blue_red_green.jpg	True	copied_or_reused
NAP1L2	detail/chromatin/NAP1L2/NAP1L2-evaluation.md	../assets/report-images/NAP1L2/NAP1L2_IF_blue_red_green.jpg		False	source_not_found
NAP1L2	detail/chromatin/NAP1L2/NAP1L2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NAP1L2/NAP1L2-PAE.png	docs/assets/report-images/NAP1L2/NAP1L2-PAE.png	True	copied_or_reused
NAP1L2	detail/chromatin/NAP1L2/NAP1L2-evaluation.md	../assets/report-images/NAP1L2/NAP1L2-PAE.png		False	source_not_found
NAP1L2	detail/chromatin/NAP1L2/NAP1L2-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NAP1L2/NAP1L2-PAE.png	docs/assets/report-images/NAP1L2/NAP1L2-PAE.png	True	copied_or_reused
NAP1L2	detail/chromatin/NAP1L2/NAP1L2-evaluation.md	../assets/report-images/NAP1L2/NAP1L2-PAE.png		False	source_not_found
NCAPD2	detail/chromatin/NCAPD2/NCAPD2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NCAPD2/NCAPD2-PAE.png	docs/assets/report-images/NCAPD2/NCAPD2-PAE.png	True	copied_or_reused
NCAPD2	detail/chromatin/NCAPD2/NCAPD2-evaluation.md	../assets/report-images/NCAPD2/NCAPD2-PAE.png		False	source_not_found
NCAPD2	detail/chromatin/NCAPD2/NCAPD2-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NCAPD2/IF_images/NCAPD2_IF_638_E4_2_blue_red_green.jpg	docs/assets/report-images/NCAPD2/NCAPD2_IF_638_E4_2_blue_red_green.jpg	True	copied_or_reused
NCAPD2	detail/chromatin/NCAPD2/NCAPD2-evaluation.md	../assets/report-images/NCAPD2/NCAPD2_IF_638_E4_2_blue_red_green.jpg		False	source_not_found
NCAPD2	detail/chromatin/NCAPD2/NCAPD2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NCAPD2/NCAPD2-PAE.png	docs/assets/report-images/NCAPD2/NCAPD2-PAE.png	True	copied_or_reused
NCAPD2	detail/chromatin/NCAPD2/NCAPD2-evaluation.md	../assets/report-images/NCAPD2/NCAPD2-PAE.png		False	source_not_found
NCAPD2	detail/chromatin/NCAPD2/NCAPD2-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NCAPD2/NCAPD2-PAE.png	docs/assets/report-images/NCAPD2/NCAPD2-PAE.png	True	copied_or_reused
NCAPD2	detail/chromatin/NCAPD2/NCAPD2-evaluation.md	../assets/report-images/NCAPD2/NCAPD2-PAE.png		False	source_not_found
NCBP2	detail/chromatin/NCBP2/NCBP2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NCBP2/IF_images/A-431_1.jpg	docs/assets/report-images/NCBP2/A-431_1.jpg	True	copied_or_reused
NCBP2	detail/chromatin/NCBP2/NCBP2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NCBP2/IF_images/U-251MG_1.jpg	docs/assets/report-images/NCBP2/U-251MG_1.jpg	True	copied_or_reused
NCBP2	detail/chromatin/NCBP2/NCBP2-evaluation.md	../assets/report-images/NCBP2/A-431_1.jpg		False	source_not_found
NCBP2	detail/chromatin/NCBP2/NCBP2-evaluation.md	../assets/report-images/NCBP2/U-251MG_1.jpg		False	source_not_found
NCBP2	detail/chromatin/NCBP2/NCBP2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NCBP2/NCBP2-PAE.png	docs/assets/report-images/NCBP2/NCBP2-PAE.png	True	copied_or_reused
NCBP2	detail/chromatin/NCBP2/NCBP2-evaluation.md	../assets/report-images/NCBP2/NCBP2-PAE.png		False	source_not_found
NCBP2	detail/chromatin/NCBP2/NCBP2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NCBP2/NCBP2-PAE.png	docs/assets/report-images/NCBP2/NCBP2-PAE.png	True	copied_or_reused
NCBP2	detail/chromatin/NCBP2/NCBP2-evaluation.md	../assets/report-images/NCBP2/NCBP2-PAE.png		False	source_not_found
NCBP2	detail/chromatin/NCBP2/NCBP2-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NCBP2/NCBP2-PAE.png	docs/assets/report-images/NCBP2/NCBP2-PAE.png	True	copied_or_reused
NCBP2	detail/chromatin/NCBP2/NCBP2-evaluation.md	../assets/report-images/NCBP2/NCBP2-PAE.png		False	source_not_found
NFX1	detail/chromatin/NFX1/NFX1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NFX1/IF_images/NIH-3T3_1.jpg	docs/assets/report-images/NFX1/NIH-3T3_1.jpg	True	copied_or_reused
NFX1	detail/chromatin/NFX1/NFX1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NFX1/IF_images/HeLa_1.jpg	docs/assets/report-images/NFX1/HeLa_1.jpg	True	copied_or_reused
NFX1	detail/chromatin/NFX1/NFX1-evaluation.md	../assets/report-images/NFX1/NIH-3T3_1.jpg		False	source_not_found
NFX1	detail/chromatin/NFX1/NFX1-evaluation.md	../assets/report-images/NFX1/HeLa_1.jpg		False	source_not_found
NFX1	detail/chromatin/NFX1/NFX1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NFX1/NFX1-PAE.png	docs/assets/report-images/NFX1/NFX1-PAE.png	True	copied_or_reused
NFX1	detail/chromatin/NFX1/NFX1-evaluation.md	../assets/report-images/NFX1/NFX1-PAE.png		False	source_not_found
NFX1	detail/chromatin/NFX1/NFX1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NFX1/NFX1-PAE.png	docs/assets/report-images/NFX1/NFX1-PAE.png	True	copied_or_reused
NFX1	detail/chromatin/NFX1/NFX1-evaluation.md	../assets/report-images/NFX1/NFX1-PAE.png		False	source_not_found
NFX1	detail/chromatin/NFX1/NFX1-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NFX1/NFX1-PAE.png	docs/assets/report-images/NFX1/NFX1-PAE.png	True	copied_or_reused
